encoding qubits,number of iterations,solution,eigenvalue,time
4,8,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-2.0,2.382930040359497
4,9,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(0.0)},12.0,3.829676866531372
4,10,{'x0': np.float64(1.0), 'x1': np.float64(0.0), 'x2': np.float64(0.0), 'x3': np.float64(0.0)},5.0,2.4670870304107666
4,20,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(0.0), 'x3': np.float64(0.0)},26.0,3.856403112411499
4,30,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(0.0)},12.0,2.0836727619171143
4,40,{'x0': np.float64(1.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-7.0,3.8640761375427246
4,50,{'x0': np.float64(0.0), 'x1': np.float64(1.0), 'x2': np.float64(0.0), 'x3': np.float64(0.0)},5.0,1.335399866104126
4,60,{'x0': np.float64(0.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(0.0)},2.0,2.8175041675567627
4,70,{'x0': np.float64(1.0), 'x1': np.float64(0.0), 'x2': np.float64(0.0), 'x3': np.float64(0.0)},5.0,2.4741909503936768
4,80,{'x0': np.float64(0.0), 'x1': np.float64(1.0), 'x2': np.float64(0.0), 'x3': np.float64(0.0)},5.0,3.0815441608428955
4,90,{'x0': np.float64(0.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-7.0,2.2809417247772217
4,1,{'x0': np.float64(1.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-7.0,0.046282052993774414
4,2,{'x0': np.float64(1.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(0.0)},-1.0,0.0264890193939209
4,3,{'x0': np.float64(0.0), 'x1': np.float64(0.0), 'x2': np.float64(0.0), 'x3': np.float64(1.0)},2.0,0.3756289482116699
4,4,{'x0': np.float64(1.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-7.0,0.17691683769226074
4,5,{'x0': np.float64(1.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-7.0,0.8727521896362305
4,6,{'x0': np.float64(0.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(0.0)},2.0,1.9998180866241455
4,7,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(0.0), 'x3': np.float64(1.0)},12.0,1.7583580017089844
4,8,{'x0': np.float64(0.0), 'x1': np.float64(0.0), 'x2': np.float64(0.0), 'x3': np.float64(1.0)},2.0,3.4500350952148438
4,9,{'x0': np.float64(0.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-7.0,4.327293872833252
4,10,{'x0': np.float64(1.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-7.0,2.0022530555725098
4,20,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-2.0,3.4187941551208496
4,30,{'x0': np.float64(0.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-7.0,3.9277918338775635
4,40,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(0.0)},12.0,3.4812581539154053
4,50,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-2.0,2.384708881378174
4,60,{'x0': np.float64(1.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-7.0,2.8060190677642822
4,70,{'x0': np.float64(0.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(0.0)},-1.0,3.7413671016693115
4,80,{'x0': np.float64(0.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},4.0,1.3365259170532227
4,90,{'x0': np.float64(1.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-7.0,3.404317855834961
4,1,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(0.0), 'x3': np.float64(1.0)},12.0,0.02651810646057129
4,2,{'x0': np.float64(0.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(0.0)},-1.0,0.030230045318603516
4,3,{'x0': np.float64(1.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-7.0,0.11388802528381348
4,4,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(0.0)},12.0,0.6786501407623291
4,5,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(0.0), 'x3': np.float64(1.0)},12.0,0.6854898929595947
4,6,{'x0': np.float64(0.0), 'x1': np.float64(1.0), 'x2': np.float64(0.0), 'x3': np.float64(1.0)},-1.0,0.5329711437225342
4,7,{'x0': np.float64(1.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(0.0)},-1.0,2.0724241733551025
4,8,{'x0': np.float64(0.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(0.0)},-1.0,2.4452431201934814
4,9,{'x0': np.float64(1.0), 'x1': np.float64(0.0), 'x2': np.float64(0.0), 'x3': np.float64(1.0)},-1.0,3.014765739440918
4,10,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(0.0)},12.0,3.4458060264587402
4,20,{'x0': np.float64(1.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(0.0)},-1.0,1.9405851364135742
4,30,{'x0': np.float64(0.0), 'x1': np.float64(1.0), 'x2': np.float64(0.0), 'x3': np.float64(1.0)},-1.0,3.4514429569244385
4,40,{'x0': np.float64(0.0), 'x1': np.float64(1.0), 'x2': np.float64(0.0), 'x3': np.float64(0.0)},5.0,2.9089131355285645
4,50,{'x0': np.float64(0.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-7.0,2.3582239151000977
4,60,{'x0': np.float64(0.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},4.0,1.325934886932373
4,70,{'x0': np.float64(1.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(0.0)},-1.0,2.098968029022217
4,80,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(0.0), 'x3': np.float64(0.0)},26.0,3.264348030090332
4,90,{'x0': np.float64(0.0), 'x1': np.float64(0.0), 'x2': np.float64(0.0), 'x3': np.float64(1.0)},2.0,3.401934862136841
4,1,{'x0': np.float64(0.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},4.0,0.03718709945678711
4,2,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(0.0), 'x3': np.float64(0.0)},26.0,0.13051486015319824
4,3,{'x0': np.float64(1.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(0.0)},-1.0,0.314755916595459
4,4,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(0.0)},12.0,0.08795595169067383
4,5,{'x0': np.float64(0.0), 'x1': np.float64(1.0), 'x2': np.float64(0.0), 'x3': np.float64(1.0)},-1.0,2.432245969772339
4,6,{'x0': np.float64(0.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-7.0,0.5293502807617188
4,7,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(0.0), 'x3': np.float64(1.0)},12.0,2.2727980613708496
4,8,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(0.0), 'x3': np.float64(0.0)},26.0,2.9282679557800293
4,9,{'x0': np.float64(0.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},4.0,2.421347141265869
4,10,{'x0': np.float64(1.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-7.0,1.9665169715881348
4,20,{'x0': np.float64(0.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},4.0,2.3962721824645996
4,30,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-2.0,2.188123941421509
4,40,{'x0': np.float64(1.0), 'x1': np.float64(0.0), 'x2': np.float64(0.0), 'x3': np.float64(0.0)},5.0,2.8959779739379883
4,50,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(0.0)},12.0,3.5841801166534424
4,60,{'x0': np.float64(1.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-7.0,3.125844955444336
4,70,{'x0': np.float64(0.0), 'x1': np.float64(1.0), 'x2': np.float64(0.0), 'x3': np.float64(1.0)},-1.0,1.795414924621582
4,80,{'x0': np.float64(0.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-7.0,3.618852138519287
4,90,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(0.0), 'x3': np.float64(1.0)},12.0,1.2729711532592773
4,1,{'x0': np.float64(0.0), 'x1': np.float64(0.0), 'x2': np.float64(0.0), 'x3': np.float64(0.0)},0.0,0.023494958877563477
4,2,{'x0': np.float64(0.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},4.0,0.070220947265625
4,3,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-2.0,0.08701395988464355
4,4,{'x0': np.float64(1.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(0.0)},-1.0,0.5821630954742432
4,5,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(0.0)},12.0,1.7541131973266602
4,6,{'x0': np.float64(1.0), 'x1': np.float64(0.0), 'x2': np.float64(0.0), 'x3': np.float64(1.0)},-1.0,2.853793144226074
4,7,{'x0': np.float64(0.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},4.0,2.9329018592834473
4,8,{'x0': np.float64(1.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-7.0,2.0251641273498535
4,9,{'x0': np.float64(0.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(0.0)},2.0,1.8003120422363281
4,10,{'x0': np.float64(1.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-7.0,2.4262661933898926
4,20,{'x0': np.float64(1.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-7.0,2.12738299369812
4,30,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-2.0,2.4851489067077637
4,40,{'x0': np.float64(1.0), 'x1': np.float64(0.0), 'x2': np.float64(0.0), 'x3': np.float64(1.0)},-1.0,2.360740900039673
4,50,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-2.0,4.614967107772827
4,60,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-2.0,1.8886258602142334
4,70,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(0.0)},12.0,4.461420059204102
4,80,{'x0': np.float64(1.0), 'x1': np.float64(0.0), 'x2': np.float64(0.0), 'x3': np.float64(0.0)},5.0,2.916231155395508
4,90,{'x0': np.float64(0.0), 'x1': np.float64(0.0), 'x2': np.float64(0.0), 'x3': np.float64(1.0)},2.0,3.178619861602783
4,1,{'x0': np.float64(0.0), 'x1': np.float64(1.0), 'x2': np.float64(0.0), 'x3': np.float64(1.0)},-1.0,0.024415969848632812
4,2,{'x0': np.float64(0.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},4.0,0.20162105560302734
4,3,{'x0': np.float64(0.0), 'x1': np.float64(1.0), 'x2': np.float64(0.0), 'x3': np.float64(0.0)},5.0,0.8413970470428467
4,4,{'x0': np.float64(1.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-7.0,1.2648329734802246
4,5,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-2.0,2.1055729389190674
4,6,{'x0': np.float64(1.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-7.0,2.938162088394165
4,7,{'x0': np.float64(0.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(0.0)},2.0,2.1341819763183594
4,8,{'x0': np.float64(0.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-7.0,1.544489860534668
4,9,{'x0': np.float64(1.0), 'x1': np.float64(0.0), 'x2': np.float64(0.0), 'x3': np.float64(0.0)},5.0,4.323184251785278
4,10,{'x0': np.float64(0.0), 'x1': np.float64(0.0), 'x2': np.float64(0.0), 'x3': np.float64(0.0)},0.0,2.6802597045898438
4,20,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(0.0)},12.0,3.1791470050811768
4,30,{'x0': np.float64(1.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-7.0,2.806274890899658
4,40,{'x0': np.float64(0.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-7.0,3.8242220878601074
4,50,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(0.0), 'x3': np.float64(0.0)},26.0,1.943849802017212
4,60,{'x0': np.float64(1.0), 'x1': np.float64(0.0), 'x2': np.float64(0.0), 'x3': np.float64(0.0)},5.0,1.9698848724365234
4,70,{'x0': np.float64(1.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(0.0)},-1.0,4.821617126464844
4,80,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-2.0,1.238027811050415
4,90,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-2.0,2.808948278427124
4,1,{'x0': np.float64(0.0), 'x1': np.float64(0.0), 'x2': np.float64(0.0), 'x3': np.float64(0.0)},0.0,0.021611928939819336
4,2,{'x0': np.float64(1.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(0.0)},-1.0,0.04937291145324707
4,3,{'x0': np.float64(1.0), 'x1': np.float64(0.0), 'x2': np.float64(0.0), 'x3': np.float64(1.0)},-1.0,0.12596726417541504
4,4,{'x0': np.float64(0.0), 'x1': np.float64(1.0), 'x2': np.float64(0.0), 'x3': np.float64(1.0)},-1.0,0.6893579959869385
4,5,{'x0': np.float64(1.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(0.0)},-1.0,1.3326420783996582
4,6,{'x0': np.float64(1.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-7.0,1.577239751815796
4,7,{'x0': np.float64(0.0), 'x1': np.float64(1.0), 'x2': np.float64(0.0), 'x3': np.float64(0.0)},5.0,2.1010477542877197
4,8,{'x0': np.float64(0.0), 'x1': np.float64(0.0), 'x2': np.float64(0.0), 'x3': np.float64(1.0)},2.0,2.47929310798645
4,9,{'x0': np.float64(1.0), 'x1': np.float64(0.0), 'x2': np.float64(0.0), 'x3': np.float64(0.0)},5.0,4.027968168258667
4,10,{'x0': np.float64(0.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-7.0,4.1129469871521
4,20,{'x0': np.float64(0.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},4.0,2.650012254714966
4,30,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-2.0,3.0882041454315186
4,40,{'x0': np.float64(1.0), 'x1': np.float64(0.0), 'x2': np.float64(0.0), 'x3': np.float64(1.0)},-1.0,1.9511661529541016
4,50,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(0.0), 'x3': np.float64(0.0)},26.0,2.2898499965667725
4,60,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(0.0)},12.0,4.744539976119995
4,70,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(0.0), 'x3': np.float64(1.0)},12.0,2.990778923034668
4,80,{'x0': np.float64(0.0), 'x1': np.float64(1.0), 'x2': np.float64(0.0), 'x3': np.float64(0.0)},5.0,4.06877875328064
4,90,{'x0': np.float64(0.0), 'x1': np.float64(0.0), 'x2': np.float64(0.0), 'x3': np.float64(1.0)},2.0,2.297956943511963
4,1,{'x0': np.float64(0.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-7.0,0.024991989135742188
4,2,{'x0': np.float64(1.0), 'x1': np.float64(0.0), 'x2': np.float64(0.0), 'x3': np.float64(0.0)},5.0,0.05295991897583008
4,3,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(0.0), 'x3': np.float64(1.0)},12.0,0.1954057216644287
4,4,{'x0': np.float64(0.0), 'x1': np.float64(0.0), 'x2': np.float64(0.0), 'x3': np.float64(1.0)},2.0,1.1243948936462402
4,5,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(0.0), 'x3': np.float64(0.0)},26.0,0.47325921058654785
4,6,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(0.0), 'x3': np.float64(1.0)},12.0,2.6131038665771484
4,7,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(0.0), 'x3': np.float64(1.0)},12.0,1.5350730419158936
4,8,{'x0': np.float64(0.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},4.0,1.3990333080291748
4,9,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-2.0,1.0192070007324219
4,10,{'x0': np.float64(1.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(0.0)},-1.0,2.619046688079834
4,20,{'x0': np.float64(0.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(0.0)},-1.0,2.042741060256958
4,30,{'x0': np.float64(0.0), 'x1': np.float64(0.0), 'x2': np.float64(0.0), 'x3': np.float64(1.0)},2.0,4.398277044296265
4,40,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(0.0), 'x3': np.float64(0.0)},26.0,2.6093952655792236
4,50,{'x0': np.float64(1.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-7.0,2.269299268722534
4,60,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-2.0,3.3262410163879395
4,70,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-2.0,2.968127965927124
4,80,{'x0': np.float64(0.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(0.0)},2.0,3.761573076248169
4,90,{'x0': np.float64(0.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(0.0)},2.0,3.907136917114258
4,1,{'x0': np.float64(0.0), 'x1': np.float64(0.0), 'x2': np.float64(0.0), 'x3': np.float64(0.0)},0.0,0.025490999221801758
4,2,{'x0': np.float64(1.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(0.0)},-1.0,0.03040289878845215
4,3,{'x0': np.float64(0.0), 'x1': np.float64(1.0), 'x2': np.float64(0.0), 'x3': np.float64(1.0)},-1.0,0.11533904075622559
4,4,{'x0': np.float64(0.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},4.0,0.7014331817626953
4,5,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(0.0), 'x3': np.float64(0.0)},26.0,0.18890595436096191
4,6,{'x0': np.float64(1.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(0.0)},-1.0,4.4478888511657715
4,7,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(0.0), 'x3': np.float64(0.0)},26.0,1.4965863227844238
4,8,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(0.0)},12.0,1.4050438404083252
4,9,{'x0': np.float64(1.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(0.0)},-1.0,1.3634068965911865
4,10,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(0.0)},12.0,4.548124313354492
4,20,{'x0': np.float64(0.0), 'x1': np.float64(1.0), 'x2': np.float64(0.0), 'x3': np.float64(1.0)},-1.0,3.0145068168640137
4,30,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(0.0), 'x3': np.float64(0.0)},26.0,4.442339897155762
4,40,{'x0': np.float64(0.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-7.0,3.7990379333496094
4,50,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(0.0)},12.0,2.0132253170013428
4,60,{'x0': np.float64(0.0), 'x1': np.float64(0.0), 'x2': np.float64(0.0), 'x3': np.float64(1.0)},2.0,2.45800518989563
4,70,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(0.0), 'x3': np.float64(0.0)},26.0,2.4478280544281006
4,80,{'x0': np.float64(1.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(0.0)},-1.0,2.337364912033081
4,90,{'x0': np.float64(0.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},4.0,3.9649887084960938
4,1,{'x0': np.float64(0.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(0.0)},-1.0,0.035993099212646484
4,2,{'x0': np.float64(0.0), 'x1': np.float64(0.0), 'x2': np.float64(0.0), 'x3': np.float64(0.0)},0.0,0.028025150299072266
4,3,{'x0': np.float64(0.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-7.0,0.21464085578918457
4,4,{'x0': np.float64(0.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-7.0,0.7237122058868408
4,5,{'x0': np.float64(0.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},4.0,0.8314220905303955
4,6,{'x0': np.float64(1.0), 'x1': np.float64(0.0), 'x2': np.float64(0.0), 'x3': np.float64(0.0)},5.0,2.125174045562744
4,7,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(0.0), 'x3': np.float64(0.0)},26.0,3.9362988471984863
4,8,{'x0': np.float64(1.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(0.0)},-1.0,1.775587797164917
4,9,{'x0': np.float64(0.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-7.0,3.4026451110839844
4,10,{'x0': np.float64(0.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-7.0,2.469315767288208
4,20,{'x0': np.float64(0.0), 'x1': np.float64(0.0), 'x2': np.float64(0.0), 'x3': np.float64(1.0)},2.0,4.9796342849731445
4,30,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(0.0), 'x3': np.float64(1.0)},12.0,2.3902149200439453
4,40,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(0.0), 'x3': np.float64(0.0)},26.0,2.83133602142334
4,50,{'x0': np.float64(0.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-7.0,2.829756259918213
4,60,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(0.0), 'x3': np.float64(0.0)},26.0,2.357172966003418
4,70,{'x0': np.float64(0.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(0.0)},2.0,2.4011528491973877
4,80,{'x0': np.float64(0.0), 'x1': np.float64(1.0), 'x2': np.float64(0.0), 'x3': np.float64(0.0)},5.0,2.549199104309082
4,90,{'x0': np.float64(0.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-7.0,3.7143359184265137
4,1,{'x0': np.float64(1.0), 'x1': np.float64(0.0), 'x2': np.float64(0.0), 'x3': np.float64(1.0)},-1.0,0.02225017547607422
4,2,{'x0': np.float64(1.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-7.0,0.040596961975097656
4,3,{'x0': np.float64(0.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-7.0,0.09955787658691406
4,4,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(0.0), 'x3': np.float64(1.0)},12.0,0.7009949684143066
4,5,{'x0': np.float64(0.0), 'x1': np.float64(1.0), 'x2': np.float64(0.0), 'x3': np.float64(1.0)},-1.0,0.568817138671875
4,6,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(0.0)},12.0,2.180516004562378
4,7,{'x0': np.float64(0.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},4.0,0.8324987888336182
4,8,{'x0': np.float64(1.0), 'x1': np.float64(0.0), 'x2': np.float64(1.0), 'x3': np.float64(1.0)},-7.0,2.855156898498535
4,9,{'x0': np.float64(1.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(0.0)},12.0,2.009727954864502
4,10,{'x0': np.float64(0.0), 'x1': np.float64(1.0), 'x2': np.float64(1.0), 'x3': np.float64(0.0)},-1.0,2.989845037460327
4,20,{'x0': np.float64(0.0), 'x1': np.float64(1.0), 'x2': np.float64(0.0), 'x3': np.float64(1.0)},-1.0,4.1059300899505615
